Company_ID,Company_Name,Industry,Country,Reporting_Year,Revenue_Million_USD,Employee_Count,Carbon_Emissions_tCO2,Renewable_Energy_Percent,Waste_Recycled_Percent,Water_Usage_ML,Environmental_Score,Gender_Diversity_Percent,Employee_Satisfaction_Score,Training_Hours_Per_Employee,Community_Investment_Million,Social_Score,Board_Independence_Percent,Ethics_Compliance_Score,Audit_Score,Governance_Score,ESG_Rating,Overall_ESG_Score
ESG107804,Jones-Torres,Technology,India,2019,232.49,45336,53696.23,32.64,87.77,1801.22,87.39,45.23,9.73,44.25,95.47,75.27,50.62,64.29,81.12,91.95,AAA,58.41
ESG107805,Mccormick-Chung,,UAE,,4717.53,22562,,77.04,90.76,1107.22,44.06,44.1,6.69,82.84,54.15,80.86,33.6,68.17,,77.74,AA,97.94
ESG107806,,,Canada,2023,918.42,,13751.34,,44.64,2219.64,50.33,16.91,,,40.72,59.5,30.23,43.86,30.9,64.81,,68.8
ESG107807,Allen-Hooper,Healthcare,Germany,2026,1106.91,7553,42357.19,,25.93,1842.37,,39.84,5.56,,7.04,66.83,75.98,49.33,50.14,64.9,A,53.86
ESG107808,"Murphy, Lee and Jordan",,Australia,2023,2148.13,47206,69132.67,,2.75,475.03,65.4,56.76,,,,84.03,89.69,62.63,35.3,40.35,BBB,97.23
ESG107809,Morgan LLC,Healthcare,Singapore,,4287.4,7542,60710.37,5.18,6.66,923.89,76.11,58.64,6.21,83.8,76.59,48.35,66.64,79.52,52.56,72.75,BBB,39.06
ESG107810,Koch-Lynch,Technology,UAE,2019,4013.82,8840,31148.83,30.47,72.95,3924.45,81.1,26.63,,59.51,35.95,54.26,26.31,,75.75,52.02,BBB,48.05
ESG107811,,Energy,,,75.22,,84401.39,27.18,30.72,4969.87,63.5,36.84,1.53,50.79,42.58,90.91,,90.84,82.84,30.88,AAA,98.11
ESG107812,"Evans, Jacobson and Ferguson",Technology,Germany,2019,412.46,35837,3595.82,31.01,42.42,1124.25,64.8,58.4,6,11.18,91.19,37.7,,62.32,,77.58,,73.15
ESG107813,"Perkins, Price and Rogers",Finance,,2026,,11812,,17.22,97.64,2732.7,80.51,38.94,8.88,58.72,9.56,91.16,28.19,66.51,,38.47,AA,38.56
ESG107814,Cantu-Dixon,Energy,USA,,4336.1,43751,34645.87,35.3,68.53,4160.42,87.36,42.39,,,83.18,54.12,39.04,43.77,72.25,46.6,B,39.1
ESG107815,,Technology,India,2024,4824.25,,37866.46,89.41,70.44,1748.75,39.95,52.08,9.02,,62.85,69.4,94.27,75.34,48.95,80.1,B,66.96
ESG107816,Foster PLC,Finance,UK,2023,,45837,60806.23,96.23,81.74,3714.69,,16.04,6.51,,64.26,51.14,32.88,33.23,44.81,78.71,AAA,61.47
ESG107817,Lucas Inc,Finance,UK,2024,212.21,12348,7001.78,58.37,83.72,2984.45,56.96,31.82,,89.68,,56.71,44.66,71.24,,66.22,B,
ESG107818,,Transportation,Singapore,2021,1308.32,23754,1949.53,72.35,24.48,4853.55,86.25,41.31,7.34,79.97,68.44,51.99,60.51,52,,30.58,AA,
ESG107819,"Lane, Wilkinson and Brown",Technology,UK,2026,,14533,,71.93,50.34,1218.34,31.35,47.79,5.47,8.95,57.51,32.8,54.66,60.79,90.46,99.11,,40.08
ESG107820,"Rivera, Mitchell and Bailey",Manufacturing,Singapore,2026,,37062,87181.43,43.01,32.66,109.84,69.44,,1.67,0.41,96.1,90.06,96.98,95.92,73.77,72.43,A,89.3
ESG107821,Cervantes-Mann,Healthcare,UK,2022,4735.49,11075,58978.56,11.99,13.16,3303.01,35.65,40.58,9.68,0.33,18.57,,59.11,50.08,47.42,,BBB,
ESG107822,"Griffin, Brown and Anderson",Transportation,India,2026,3196.57,49206,31062.27,54.5,79.6,1699.44,57.85,,6.39,30.42,,68.35,48.37,30.49,48.89,87.12,AAA,49.84
ESG107823,Johnson-Cain,Telecom,UAE,2026,4120.6,7501,40959.43,86.63,37.54,1469.03,46.63,25.13,2.78,75.05,98.18,57.81,46.66,,60.13,,BBB,54.1
ESG107824,Callahan-Hall,Transportation,Singapore,2021,4010.8,39277,6960.26,25.87,97.48,1422.66,89.61,54.96,,47.44,95.55,97.45,70.9,82.19,91.65,37.5,,69.56
ESG107825,Delacruz-Kline,Energy,Australia,2026,4324.61,,91322.73,99.96,73.29,1053.73,74.4,59.48,6.29,38.56,27.13,54.43,78.88,44.73,74.86,73.88,AA,48.49
ESG107826,Torres-Torres,Telecom,Canada,2021,2546.14,,86658.28,79.53,58.61,3339.52,32.45,14.46,,38.37,29.79,75.54,68.56,77.92,46.17,30.19,BBB,97.71
ESG107827,English-Williams,,India,2021,3874.25,,45754.08,4.38,19.91,274.27,63.4,20.86,,6.2,71.08,37.05,44.76,75.16,37.53,98.5,AAA,43.39
ESG107828,Gray and Sons,Healthcare,,2026,,45042,66888.65,38.15,96.73,445.61,54.85,39.67,5.9,48.81,38.39,88.43,31.05,65.1,70.07,91.93,A,49.77
ESG107829,"Garcia, Rhodes and Reynolds",Finance,India,2023,1405.21,44252,81006.87,27.69,,2616.39,83.13,17.67,7.86,35.45,,36.09,45.22,44.71,92.78,49.55,AAA,48.59
ESG107830,Miller Group,Retail,Germany,2026,3538.23,39967,94914.28,59.02,94.19,3293.56,,47.23,3.67,30.88,80.88,48.11,46.66,99.1,41.9,74.25,BB,
ESG107831,"Russell, Boyd and Roman",Healthcare,USA,2019,1632.64,43664,13389.06,53.25,56.99,3442.71,85.16,30.64,5.85,6.52,41.72,39.24,20.06,34.18,31.73,57.46,A,56.9
ESG107832,Miller and Sons,Technology,UAE,2024,1034.98,21053,46572.89,7.95,29.18,,30.47,39.35,7.46,,,73.95,82.04,44.38,63.66,44.76,,90.95
ESG107833,Rodriguez-Shields,Healthcare,Australia,,3245.01,35997,8617.47,36.59,3.84,4924.03,87.63,,4.46,36.95,65.75,,36.99,48.76,85.69,37.2,,60.11
ESG107834,"Alvarez, Hart and Lewis",Telecom,UAE,2026,2009.13,4181,55739.4,6.07,3.36,3476.2,,16.06,4.47,52.4,35.32,37.98,32.04,,30.09,81.01,AA,78.06
ESG107835,Jarvis-Padilla,Transportation,Canada,2025,4411.97,29727,,61.57,72.2,3039.7,54.9,26.3,2.25,97.14,11.1,77.77,90.83,93.01,,76.19,BB,
ESG107836,"Cline, Mclaughlin and Ramirez",Transportation,India,2019,2623.87,36743,43893.3,67.17,45.85,4112.66,,,9.56,72.69,76.28,79.76,87.24,50.42,99.45,85.71,B,83.05
ESG107837,Holt-Dawson,,,2026,493.09,25836,33378.07,25.34,11.19,4570.8,72.71,54.85,5.79,91.07,92.61,75.67,60.08,45.51,93.99,84.58,A,53.49
ESG107838,Weiss LLC,Healthcare,India,2024,3353.33,33519,61149.04,10.76,93.11,39.57,87.97,35.57,,55.57,15.33,63.16,90.31,46.07,38.38,59.01,AA,86.77
ESG107839,"Khan, Montes and Dyer",Retail,Australia,2019,,5618,99674.98,88.03,17.14,3941.83,80.27,19.77,8.02,24.26,45.55,49.42,,51.14,76.14,,BBB,31.3
ESG107840,,,UAE,2021,2042.75,29890,14630.45,1.94,98.32,,,31.55,8.57,57.07,74.9,94.43,90.69,36.65,64.02,74.34,B,62.43
ESG107841,Velez LLC,,Germany,,1486.4,,91652.88,89.86,84.19,4667.58,82.01,29.49,5.48,82.4,91.06,76.93,66.49,,82.5,93.93,,91.81
ESG107842,"Jones, Cain and Powell",Technology,USA,,1677.57,8648,13181.44,,93.38,4548.34,94.4,53.55,4.95,93.66,63.71,88.12,43.93,65,38.22,40.79,AAA,
ESG107843,"Butler, Klein and Anderson",,USA,2026,,49344,52813.99,48.58,,4157.74,42.79,12.09,9.55,54.04,64.64,67.16,79.09,92.83,99.56,55.45,AA,66.36
ESG107844,Robinson-Wright,Manufacturing,Germany,,4423.37,1914,43623.87,35.9,96.89,,65.49,49.8,3.87,58.92,71.07,,35.66,99.63,,,BBB,71.01
ESG107845,"Stevens, Grant and Hardy",Finance,Singapore,2019,1746.94,4883,48915.43,42.59,11.46,4624.57,,12.16,4.78,42.06,8.66,,26.22,41.22,38.01,93.16,BB,84.32
ESG107846,"Kelly, Johnston and Williams",Technology,Australia,2019,4370.69,11815,13940.92,66.93,90.17,4767.08,34.08,28.96,4.27,18.71,15.44,55.97,76.94,81.15,70.41,85.01,A,79.27
ESG107847,"Pollard, Smith and Thompson",Technology,Singapore,2024,3987.94,4308,97486.25,57.95,76.65,4168.28,93.9,37.26,9.27,53.9,69.31,54.37,,45.22,,47.62,AAA,59.47
ESG107848,"Davis, Wright and Moon",Transportation,Canada,2026,3851.81,5188,,61.76,61.76,2643.01,,26.59,2.71,,86,41.88,59.96,52.52,42.83,70.05,,
ESG107849,,,,2019,1632.11,,12062.93,62.3,,2799.72,38.22,10.23,1.78,92.27,57.75,56.1,34.65,78.93,83.5,86.53,,
ESG107850,Harrison-Stanley,Healthcare,Australia,2026,3861.29,37241,16067.11,79.67,15.11,1232.09,84.45,,,16.57,23.1,89.03,69.12,42.9,47.87,61.84,BBB,35.86
ESG107851,Smith-Peters,Telecom,Germany,2026,2094.44,10816,79348.25,39.55,78.58,3126.72,58.31,54.67,4.97,73.48,79.95,94.11,42.21,44.08,61.37,,A,53.06
ESG107852,Haney PLC,Technology,UAE,,1403.08,20278,3660.64,70.05,69.98,4173.68,64.71,54.52,1.77,,47.68,92.83,92.66,98.35,54.66,56.58,B,43.49
ESG107853,Smith Inc,,USA,,3726.55,35647,83338.27,85.22,99.04,2814.72,45.01,40.06,4.26,,70.04,44.21,63.6,39.88,92.36,36.21,,95.24
ESG107854,Thomas Ltd,Manufacturing,,2026,,6640,23621,9.27,3.16,737.05,94.07,46.5,1.83,96.14,65.5,95.08,77.07,,34.72,31.15,A,72.68
ESG107855,Thompson-Anderson,,,2026,,45660,58030.96,96.38,90.34,1790.89,52.29,24.2,9.47,90.82,93.7,46.22,57.59,54.86,,36.75,BBB,88.82
ESG107856,,Transportation,UAE,2025,1520.75,4767,35187.71,60.59,92.61,3623.59,75,14.78,6.61,26.63,63.94,52.92,26.13,89.12,68.83,,BB,55.01
ESG107857,Morgan-Williams,Retail,UK,2023,3108.76,,67978.54,48.68,,541.96,40.29,20.5,,41.98,57.09,42.1,97.44,,,55.92,BBB,98.61
ESG107858,"Chang, Robinson and Nash",Technology,USA,2026,4833.53,2656,7104.07,83.09,64.19,,88.33,41.98,2.02,84.8,75.92,,40.36,48.86,62.16,46.13,BB,87.94
ESG107859,Johnson Group,Energy,,2026,3524.15,27767,3110.7,,95.13,2474.78,42.75,54.02,6.93,42.8,41.22,49.75,28.5,91.05,,96.22,A,41.85
ESG107860,"Gutierrez, Gallegos and Knox",Retail,USA,,2124.01,30685,29258.86,34.3,32.31,4647.79,96.29,12.02,,66.19,24.58,34.29,,,55.56,69.49,AAA,52.17
ESG107861,,,UK,2022,4084.23,36480,9430.5,1.53,44.13,2023.78,31.17,51.45,5.84,84.06,45.77,73.37,22.23,,,49.09,,62.87
ESG107862,Shaw-Benjamin,Healthcare,,2022,1296.07,20110,,70.48,39.49,3701.71,46.74,33.64,4.19,43.52,97.29,57.95,61.19,97.17,33.46,52.3,BBB,44.28
ESG107863,"Carson, Blankenship and Oliver",Energy,UAE,,2287.6,43164,11974,46.05,,,41.19,33.23,7.17,60.3,33.12,48.67,52.82,,53.9,71.83,,99.21
ESG107864,Miller-Willis,,Germany,2021,3179.2,3987,94673.29,0.54,77.31,2325.16,,27.92,3.65,35.14,59.85,73.23,64.17,58.49,84.81,85.78,BB,80.51
ESG107865,,,UK,,903.99,34449,36935.54,91.03,,2615.62,,56.92,9.43,25.51,7.28,66.34,,,,36.21,BB,53.41
ESG107866,Kennedy and Sons,Transportation,,2024,79.49,46548,79347.04,8.55,60.11,1724.64,62.3,24.62,7.65,33.12,71.56,56.85,52.67,68.17,,71.37,BB,94.25
ESG107867,"Simmons, Hughes and Hernandez",,UK,2026,1840.93,,71034.48,87.35,8.2,2794.62,38.31,49.39,,51.16,53.25,70.84,98.37,65.82,82.5,98.36,BB,
ESG107868,Rodriguez-Page,Finance,Germany,2024,4177.53,46013,,18.87,67.88,4510.05,34.42,,2.68,44.54,84.39,,,88.06,73.87,31.96,BBB,75.86
ESG107869,Johnson PLC,Technology,UK,,955.01,2066,18071.46,39.14,77.27,496.18,64.06,54.46,5.34,,27.84,99.17,28.63,,82.47,51.5,BB,89.1
ESG107870,"Chavez, Berger and Gonzalez",Finance,Singapore,2025,3097.89,12908,46143.05,92.51,37.47,4828.9,35.06,11.97,1.74,8.5,23.21,58.52,84.91,57.34,38.86,32.17,,69.04
ESG107871,Parker-Hendrix,Healthcare,Singapore,2023,1194.86,35077,36162.16,24.2,40.55,4865.67,98.12,,3.13,85.39,1.07,66.03,90.16,59.31,47.16,73.83,A,87.28
ESG107872,"Martin, Perez and Perkins",Healthcare,UK,2026,3363.06,16383,,12.54,27.38,725.82,97.09,,,57.64,69.05,93.69,99.49,96.43,61.33,78.49,BB,57.19
ESG107873,"Fleming, Castillo and Davis",Finance,Australia,2025,3169.85,44470,52268.94,1.86,86.59,1789.06,61.44,27.24,5.35,49.64,63.24,56.3,38.25,,52.51,69.77,,80.85
ESG107874,Howard-Hernandez,,Germany,2026,3598.81,36346,,20.54,50.33,3125.32,66.08,42.03,8.72,9.2,37.28,65.38,61.86,30.86,70.39,78.71,B,57.27
ESG107875,"Cochran, Duran and Brady",,UAE,,4570.89,10980,68073.89,63.03,20.52,4905.72,,11.76,1.67,33.6,4.13,41.8,74.23,53.98,58.83,96.69,AA,75.19
ESG107876,"Garcia, Reed and Vega",Transportation,Germany,2024,,14894,34142.91,94.55,44.59,2192.27,49.24,26.04,7.82,81.28,24.36,95.72,45.43,79.7,,32.08,AA,90.29
ESG107877,Curtis Group,Healthcare,India,2025,3174.65,41438,57977.94,55.22,66.51,421.53,83.02,25.27,4.79,4.13,13.76,86.49,49.33,80.91,56.12,90.78,AA,64.32
ESG107878,Howard Ltd,Technology,USA,2025,,27895,78941.55,56.88,56.38,3615.62,99.15,28.57,5.8,29.62,38.79,,51.89,,72.61,33.01,AA,39.02
ESG107879,"Johnson, Wilson and Gilbert",,Canada,,2709.72,7747,41006.95,40.88,54.15,1164.35,40.09,14.31,8.92,77.45,,,61.53,35.94,94.23,70.34,A,95.18
ESG107880,,Energy,USA,2024,4730.82,26206,54573.66,,30.28,4095.33,96.27,18.83,8.05,18.28,17.87,48.39,75.34,34.91,52.39,66.74,B,85.77
ESG107881,,Finance,,2024,1701.05,11703,49856.98,62.92,25.63,4650.21,55.32,,7,64.17,40.84,90.59,82.71,69.47,,69.14,BBB,36.07
ESG107882,,Finance,Singapore,2021,2731.75,,,92.12,71.81,1179.4,33.62,24.27,4.57,1.42,94.6,70.98,95.61,54.32,80.24,74.93,BB,
ESG107883,Bowers LLC,,UK,2022,1404.3,12876,40454.67,19.44,32.96,2859.98,47.06,24.35,9.06,47.18,70.84,48.86,67.67,77.84,51.23,60.63,,88.99
ESG107884,,Transportation,India,2023,3533.97,18183,,18.51,67.31,86.93,46.87,12.93,7.81,50.53,50.42,58.44,24.58,83.35,80.19,80.12,A,99.6
ESG107885,Valdez-Wilson,Retail,Australia,2026,4199.75,48609,26760.88,14.56,,,41.08,48.79,9.45,13.86,68.31,45.04,99.65,92.4,56,33.07,B,33.16
ESG107886,Smith-Lee,Healthcare,Germany,2023,2487.59,19137,95758.96,84.63,47.88,1090.33,34.64,29.25,8.35,48.51,,,,86.8,82.73,50.93,AA,42.86
ESG107887,"Simmons, Romero and Reynolds",Manufacturing,USA,2026,3954.91,30717,97731.68,13.88,15.93,2955.47,63.79,17.6,,2.29,49.32,38.12,50.41,,55.77,54.44,A,60.39
ESG107888,"Jones, Martin and Campos",Healthcare,Canada,2023,,37300,1101.36,81.63,29.72,4236.17,39.84,31.54,9.89,19.28,51.19,52.51,71.8,35.04,86.37,74.63,A,90.79
ESG107889,,Transportation,Canada,,3814.46,5411,13762.27,,39.13,2457.32,,21.34,3.62,,47.5,55.48,95.89,46.6,63.72,48.11,B,46.39
ESG107890,"Pineda, Vasquez and Anderson",Healthcare,UK,2023,4436.85,24909,56327.03,,14.75,4403.38,34.36,54.67,2.85,98.16,62.34,,61.29,84.83,49.18,40.91,AA,37.34
ESG107891,Mckenzie-Ramos,Manufacturing,Australia,2026,1693.21,10678,,,96.09,704.96,44.1,20.2,7.59,,17.71,31.81,23.17,47.03,82.9,92.77,BB,
ESG107892,Galloway-Fowler,Manufacturing,USA,,2189.81,17998,82187.18,,7.21,,67.98,,6.28,,15.97,60.5,,34,35.96,95.81,BBB,
ESG107893,Ingram LLC,Energy,Canada,2025,589.51,18992,14946.1,,84.75,1735.36,,24.56,5.01,24.62,73.33,85.07,56.79,,52.44,,AA,91.31
ESG107894,"Davis, Barrera and Warren",Transportation,UK,2023,280.77,28996,45744.24,5.53,43.23,2610.47,82.9,25.3,8.04,5.81,22.86,72.34,20.61,74.87,80.33,88.95,B,83.41
ESG107895,Reyes Inc,Finance,Australia,2022,,42817,53093.18,74.29,,3176.2,95.13,33.66,3.03,26.49,35.88,81.56,64.53,95.43,92.89,62.02,BB,57.71
ESG107896,Cole Ltd,Transportation,Australia,2026,4853.76,23701,48184.36,99.12,23.67,4453.64,48.86,42.15,9.99,57.33,82.81,47.41,65.15,,56.19,,AA,82
ESG107897,"Fleming, Lopez and Garcia",Technology,India,2026,,20814,62324.84,7.66,66.56,4992.06,82.57,31.17,9.81,91.09,77.7,95.18,81.82,98.39,,,AAA,36.95
ESG107898,"Harper, Vaughn and Fitzgerald",,Australia,2026,1268.76,34770,13833.52,56.45,66.07,633.71,30.49,44.86,1.45,72.13,7.05,97.44,39.97,34.73,73.54,80.59,AA,
ESG107899,Jordan and Sons,Healthcare,UAE,2021,4137.47,45147,28230.49,20.01,30.55,1215.13,80.4,,6.04,7,95.34,54.49,85.16,,50.77,,AA,67.46
ESG107900,"Smith, Leach and Price",Technology,,2026,1820.92,36649,91996.7,91.26,77.17,115.08,89.2,,,39.04,,,66.07,,,59.46,AA,
ESG107901,Wilson-Johnson,Healthcare,Australia,2022,2120.13,5095,90153,53.71,3.91,1876.02,73.1,24.01,2.69,57.8,,62.13,27.4,81.71,82.91,,,30.62
ESG107902,Miller-Whitney,Manufacturing,UK,2023,3205.48,26609,97803.74,48.69,,2641.61,46.63,27.02,,59.52,18.79,33.49,24.26,65.04,37.35,88.29,A,
ESG107903,Anderson LLC,Finance,UAE,,1950.94,11109,34490.16,53.5,99.82,,46.23,54.88,6.24,73.12,52.06,76.26,51.34,49.75,65.23,63.28,A,57.68
ESG107904,,,,2026,3955.34,17706,71760.3,28.71,19.73,33.83,98.58,,6.51,74.76,,76.72,29.14,36.77,51.21,52.42,B,
ESG107905,"Blankenship, Clark and Scott",Telecom,India,,2363.75,27672,61791.22,92.65,70.21,2618.51,,38.72,,74.5,,64.2,,,43.85,43.82,B,40.25
ESG107906,"Banks, Guzman and Davis",Telecom,USA,2019,,24847,24553.15,85.12,3.47,3539.87,32.12,41.21,3.4,6.88,27.43,38.72,37.6,,88.31,60.68,BB,59.2
ESG107907,"Thomas, Pugh and Cunningham",Telecom,Germany,2026,2336.65,20384,47156.29,23.49,98.91,3344.72,84.16,32.12,7.85,68.34,82.71,33.09,23.61,69.84,56.52,,BB,41.6
ESG107908,,Manufacturing,UK,2026,1290.33,34104,42112.86,89.38,13.27,3882.12,99.2,47.51,5.95,55.83,16.42,,62.42,64.89,37.81,40.62,BBB,47.63
ESG107909,White-Cabrera,Technology,Singapore,2024,,,,27.88,34.2,3350.22,53.33,44.88,2.36,28.37,42.31,48.59,34.72,98.06,75.95,31.48,BBB,43.09
ESG107910,Brown-White,Manufacturing,Canada,,3317.59,5573,35500.65,50.94,79.97,587.72,74.88,34.49,3.03,32.22,2.83,,30.23,82.25,,62.77,A,71.44
ESG107911,Moore PLC,Technology,USA,2026,4563.32,10893,56107.83,80.28,,3250.5,74.7,53.14,1.46,63.69,52.12,48.61,82.53,50.79,,93.87,A,70.05
ESG107912,Jenkins-Fox,Technology,UK,2022,4028.25,5434,26139.47,15.64,56.73,2136.13,59.69,16.38,9.43,10.81,29.14,63.06,,73.96,35.04,,BBB,69.97
ESG107913,"Hughes, Schmidt and Jarvis",Technology,India,2023,110.09,,56380.62,18.21,,904.03,84.22,33.7,2.92,,44.41,67.02,67.46,36.1,56.2,54.13,AA,53.07
ESG107914,Collins LLC,Transportation,,2025,4448.39,33617,36324.61,63.74,88.23,33.76,81.9,,9.19,45.46,95.7,,25.24,83.69,31.65,97.64,AA,30.04
ESG107915,Hamilton-Fisher,Energy,USA,,3538.1,4037,10501.49,50.34,,,69.09,13.41,2.32,71.4,66.59,50.3,,77.32,67.59,47.61,,98.51
ESG107916,"Miller, Parker and Garza",Telecom,USA,2023,1922.27,,68689.2,88.37,95.34,,,20.46,9.34,97.71,0.63,93.77,90.92,,85.61,96.48,B,51.62
ESG107917,"Sawyer, Rios and Shelton",Healthcare,UK,2024,,2504,14061.17,29.23,88.41,905.98,95.94,37.94,7.33,39.29,23.42,63.76,44.42,66.41,37.03,94.23,BBB,
ESG107918,"Stewart, Holland and Wang",Telecom,Singapore,,3189.88,33212,64817,25.03,99.68,2423.37,82.84,11.57,3.07,10.56,34.78,82.08,31.28,58.93,43.72,,A,33.42
ESG107919,Francis PLC,Energy,India,2019,2564.46,,16691.41,30.82,35.78,1145.65,63.47,14.42,7.36,29.17,,38.04,22.08,54.47,77.09,61.47,AAA,79.58
ESG107920,Martinez and Sons,Healthcare,USA,2023,3288.1,,71061.98,85.32,26.95,,33.48,20.92,1.99,,,83.64,32.5,70.26,92.77,82,AA,40.86
ESG107921,Macdonald-Ortiz,Healthcare,Singapore,2019,3232.75,42150,47902.37,25.07,52.76,815.56,52.15,27.94,4.02,9.15,,88.98,87.09,59.45,30.88,70.58,BBB,71.71
ESG107922,Miller LLC,Finance,UAE,2021,4289.31,16267,83832.16,77.49,,,69.7,56.7,5.78,88.91,,34.93,93.24,37.08,58.15,82.63,B,34.95
ESG107923,,Telecom,USA,2024,2007.08,38033,23538.51,70.57,86.9,3839.82,68.47,52.17,8.7,,85.49,,20.68,91.62,,50.95,A,68.8
ESG107924,"Wilson, Alvarez and Yu",Energy,Australia,2023,1259.44,30047,87588.71,,48.42,4187.98,87.23,26.47,1.58,,78.54,94.9,,58.29,,62.05,,45.69
ESG107925,,Transportation,Singapore,2022,2993.62,49482,87785.53,94.46,99.27,1929.03,44.2,50.32,7.19,75.35,36.39,45.63,82.28,61.16,78.2,91.06,BBB,54.11
ESG107926,Pope Inc,Energy,Germany,2019,3850.45,22383,45353.16,61.81,82.83,1500.3,88.69,20.27,4.8,27.53,1.63,30.83,35.63,75.23,66.76,52.3,A,61.08
ESG107927,"Nguyen, Ibarra and Young",Transportation,UAE,2026,3395.01,43358,,25.91,88.02,2059.01,53.43,38.43,4.2,29.08,89.99,58.36,32.12,60.27,50.24,65.87,BB,
ESG107928,Rodgers Group,Finance,Singapore,2026,126.29,28578,78798.76,46.79,54.19,695.83,60.6,34.61,1.37,17.64,36.73,42.55,45.63,,73.72,68.47,AAA,89.12
ESG107929,Schwartz Group,Transportation,Canada,2026,1221.28,2745,97611.36,21.94,49.24,4819.01,53.35,,,23.29,,,,40.03,,81.49,A,83.07
ESG107930,,Finance,Canada,2026,2772.03,20839,,25.21,47.06,4026.64,,54.49,2.32,4.97,50.28,95.04,86.85,,,36.68,,85.12
ESG107931,"Mills, Payne and Wilson",,Germany,2019,,,33402.82,92.51,64.06,4653.02,,47.09,1.84,66.51,43.11,32.21,,95.85,84.93,86.06,A,32.25
ESG107932,"Phillips, Rowland and Hogan",Telecom,India,2021,3758.27,34882,2800.28,28.45,49.79,1967.17,39.87,59.16,1.48,68.35,79.11,49.46,52.56,35.88,55.17,54.33,A,32.09
ESG107933,"Sexton, Mitchell and Bush",,Singapore,2025,1356.89,47068,92769.44,67.69,1.47,2594.52,54.38,59.24,9.54,68.65,1.84,40.3,,72.12,46.31,37.57,AAA,55.64
ESG107934,"Gonzalez, Valenzuela and Blanchard",,Germany,2024,4389.42,,53943.18,,,913.22,59.19,47.87,5.37,47.1,27.82,47.51,,79.97,97.32,,B,
ESG107935,"Rogers, Maddox and Bradshaw",Transportation,Singapore,,3075.04,31961,,97.31,91.68,,56.05,,3.42,44.08,45.08,84.38,92.82,66.94,48,67.51,A,42.46
ESG107936,Lopez-Robinson,Manufacturing,UK,,1787.98,3831,53553.31,95.17,46.89,60.81,37.71,29.94,2.52,32.32,87.11,78.19,70.88,57.53,83.99,99.89,AAA,53.32
ESG107937,"Henry, Castaneda and Garcia",,,,3355.69,10926,20270.42,9.85,97.12,1026.84,,34.14,7.27,0.04,39.93,62.86,59.46,58.1,40.72,,B,74.62
ESG107938,"Olsen, Hurst and Andrews",Energy,Singapore,,213.38,43052,60323.23,75.28,,3815.89,48.19,43.89,7.02,56.57,22.27,49.19,57.83,31.86,59.16,,A,30.16
ESG107939,Hall and Sons,Manufacturing,India,2021,3707.6,18281,,48.69,22.2,,65.42,58.94,6.58,63.05,99.7,32.52,89.7,85.37,33.3,,A,66.21
ESG107940,,Healthcare,India,2024,212.48,39850,44858.8,88.03,2.84,4142.23,88.7,10.14,9.18,71.55,94,95.04,39.86,66.23,64.25,79.64,B,70.73
ESG107941,,Finance,Australia,2025,4821.76,24577,,37.36,99.21,2973.15,,27.69,7.37,88.92,,,25.24,49.19,94.23,75.15,AA,
ESG107942,Cox Group,Retail,UK,2023,2808.29,42102,,63.57,72.11,4317.21,,24.82,2.56,70.64,81.86,57.22,20.07,93.55,,92,AA,91.43
ESG107943,Vasquez LLC,,UAE,2024,2483.03,,75500.52,84.78,4.38,4060.81,65.02,27.78,2.54,22.52,79.57,90.48,97.04,40.26,66.07,94.2,,45.42
ESG107944,Chan and Sons,,Australia,,1248.94,30164,54313.6,57.09,19.18,2600.29,93.81,39.2,,77.43,38.56,85.16,86.29,59.69,85.04,99.53,AA,74.13
ESG107945,Powell-Rivers,Transportation,Canada,2024,1281.91,47772,83845.59,,50.04,4490.2,75.37,58.61,4.53,52.76,36.45,,,48.98,81.75,98.29,B,41.98
ESG107946,"Alexander, Carson and Carter",Energy,,2026,4373.11,11271,93650.33,76.94,39.42,,32.1,,8.09,30.48,44.5,47.55,84.98,,,89.24,AA,
ESG107947,Brown Group,Retail,,2025,2257.41,30113,81591.68,95.59,80.57,,31.36,47.89,,74.36,7.17,50.65,74.62,43.56,,,BB,87.99
ESG107948,Ball-Todd,Technology,USA,2026,2871.51,,,25.38,48.24,3217.01,77.17,,4.94,1.26,26.68,36.51,87.06,40.5,55.08,40.17,AA,66.16
ESG107949,Jackson PLC,Energy,UAE,2021,1018.38,40808,76409.13,49.1,49.6,,52.49,,6.33,34.12,82.9,68.26,20.21,52.55,64.94,84.64,,81.84
ESG107950,"Gardner, Lee and Thomas",Telecom,Australia,2021,3367.3,13798,83411.16,21.42,45.97,2708.05,98.15,58.81,5.48,14.21,88.75,31.87,56.15,,,56.01,BB,77.02
ESG107951,Price Ltd,,UAE,,3507.74,44575,77894.53,57.34,29.36,71.33,72.42,38.16,6.7,93.07,23.78,79.46,36.03,85.01,32.15,48.83,BB,48.05
ESG107952,Mason Ltd,,UK,2019,4251.6,14784,54812.22,41.34,24.43,1620.77,80.5,,1.83,1.45,54.91,88.64,21.82,70.5,87.03,,B,55.34
ESG107953,"Jimenez, Irwin and Henry",Retail,Canada,2019,548.9,28782,3923.59,,66.48,4613.05,51.6,23.03,6.61,94.73,18.57,38.31,87.46,39.38,60.46,84.7,AAA,56.27
